Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,boundaryOf,discussion,displayName,hasAmountPlayer,hasBoundary,hasConstitutivePlayer,hasConstraint,hasConstraint,hasDependencyPlayerProperty,hasDimension,hasDivisorUnit,hasDynamicalParticipant,hasDynamicalPlayer,hasFlowPlayer,hasFlowSink,hasFlowSinkPlayer,hasFlowSource,hasFlowSourcePlayer,hasForcePlayer,hasForceSink,hasForceSource,hasInfoParticipant - pending,hasInfoSink,hasInfoSource,hasMathForm,hasMediatorParticipant,hasMomentumPlayer,hasMultiplierUnit,hasNegPropertyPlayer,hasPart,hasParticipant,hasPartOfProcess,hasPhysicalDomain,hasPosPropertyPlayer,hasProcessDependency,hasProperty,hasPropertyAttribute,hasPropertyAttribute deferred,hasPropertyPlayer,hasPropertyValue,hasReciprocal-SI-unit,hasReciprocalProperty,hasSI-unit,hasSIunit,hasSpatialCoordinate,hasSpatialScope,hasStructuralPartOfProcess,hasSubProcess,hasTemporalPartOfProcess,hasThermodynamicEntity,hasThermodynamicPlayer,hasThermoParticipant,hasThermoSink,hasThermoSource,hasTransactorParticipant,http://bhi.washington.edu/OPB#classTerm,http://bhi.washington.edu/OPB#discussion,http://data.bioontology.org/metadata/prefixIRI,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/rights,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#incompatibleWith,http://www.w3.org/2002/07/owl#topDataProperty,http://www.w3.org/2002/07/owl#topObjectProperty,isPhysicalDomainFor,isThermodynamicEntityOf,IUPACclass,maps_to_BFOclass,occurenceOf,occursDuring,partOf,PATO_id,propertyOf,subProcessOf,successorOf,successorTo,synonym,synonym,wikipedia,x_deferred object prop
http://www.w3.org/2002/07/owl#Thing,Thing,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,owl:Thing,,,,,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00321,Solid distortion,,A mechanical displacement that is a change in the shape of a solid entity,false,,,http://bhi.washington.edu/OPB#OPB_01495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00321,,,A mechanical displacement that is a change in the shape of a solid entity,Solid distortion,,,,,,,,,,,PATO:0000040,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01605,Isothermal constraint,,A thermodynamic constraint that the temperature within a dynamical entity is invariant both spatially and temporally.,false,,,http://bhi.washington.edu/OPB#OPB_01603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01605,,,A thermodynamic constraint that the temperature within a dynamical entity is invariant both spatially and temporally.,Isothermal constraint,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01690,Process occurrence event,,A physics event whose occurrence is sufficient to initiate or terminate an occurrence of a process,false,,,http://bhi.washington.edu/OPB#OPB_01691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01690,,,A physics event whose occurrence is sufficient to initiate or terminate an occurrence of a process,Process occurrence event,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01569,Molar charge,,A physical constant that is the number of electrical charges carried by a mole of an atoms or molecules,false,,,http://bhi.washington.edu/OPB#OPB_01621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Molar charge"" is the amount of electrical charge per mole of a substance and thus provides a parametric value for scaling a molecular or molar flow rate into an ionic or electrical flow rate.",OPB:OPB_01569,,,A physical constant that is the number of electrical charges carried by a mole of an atoms or molecules,Molar charge,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01155,Particulate,,"A matrial dyamical entity that can participate in a diffusive process, advection or convection.",false,,,http://bhi.washington.edu/OPB#OPB_01240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01155,,,"A matrial dyamical entity that can participate in a diffusive process, advection or convection.",Particulate,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01385,Fractional amount of chemical,,Fractional amount of chemical that is the proportion of a chemical in a particular conformational state normalized to the total amount of the portion of chemical.,false,,,http://bhi.washington.edu/OPB#OPB_00056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The ""state"" in the definition may refer to, say, the structural state of molecules in a portion of chemical be it molecules in a particular structural conformation. Examples: fraction of open channels, fraction of ion channels in a particular gating state (e.g., m, n, h of HH model); enzyme activity normalized to maximal activity (e.g., V/Vmax in MM enzyme model).",OPB:OPB_01385,,,Fractional amount of chemical that is the proportion of a chemical in a particular conformational state normalized to the total amount of the portion of chemical.,Fractional amount of chemical,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01143,Lineal particle diffusion coefficient,,,false,,,http://bhi.washington.edu/OPB#OPB_00532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01143,,,,Lineal particle diffusion coefficient,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00090,Chemical resistive dependency,,"Resistive dependency of a chemical flow rate on the difference of the chemical potentials of reactants (e.g., substrates, products) in a chemical reaction.",false,,,http://bhi.washington.edu/OPB#OPB_01572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,...that is the dependence of chemical flow rate on the differential of the chemical potentials of the reacting participants,OPB:OPB_00090,,,"Resistive dependency of a chemical flow rate on the difference of the chemical potentials of reactants (e.g., substrates, products) in a chemical reaction.",Chemical resistive dependency,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01100,Physics property variant,,"Physics analytical entity that is the value, dimension, measurement unit, or the mathematical form of a physics property as observed in the real world or represented by a physics model.",false,,,http://bhi.washington.edu/OPB#OPB_01151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01100,,,"Physics analytical entity that is the value, dimension, measurement unit, or the mathematical form of a physics property as observed in the real world or represented by a physics model.",Physics property variant,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00473,Heat kinetic domain,,Dynamical domain in which heat energy is transported from one portion of heat to another,false,,,http://bhi.washington.edu/OPB#OPB_01505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00473,,,Dynamical domain in which heat energy is transported from one portion of heat to another,Heat kinetic domain,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01209,Standard property value,,A property value that serves as a standard value for a system of units of measure for the property.,false,,,http://bhi.washington.edu/OPB#OPB_01057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01209,,,A property value that serves as a standard value for a system of units of measure for the property.,Standard property value,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00168,Chemical resistance,,,false,,,http://bhi.washington.edu/OPB#OPB_00221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00168,,,,Chemical resistance,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01343,Property SI-unit,,A physics property variant that is the unit of measure of a physical property as standardized in the International System of Units.,false,,,http://bhi.washington.edu/OPB#OPB_01100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This is the only system of units to be represented in OPB and is implemented according to the globaly-adopted system as described in: 

https://en.wikipedia.org/wiki/International_System_of_Units. SI-unit classes. 

Accordingly and by fiat, some are ""base units"" that are irreducible and some are ""derived units"" that are derived from base units by multiplication or division. In other foromal systems or conventional usages, other allocations between base/derived units may be encountered.

SI-unit classes map, non-exclusively to classes of OPB:PropertyDimension either as single classes, or as multiples/quotients of base units",OPB:OPB_01343,,,A physics property variant that is the unit of measure of a physical property as standardized in the International System of Units.,Property SI-unit,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01586,Entropy SI-unit,,,false,,,http://bhi.washington.edu/OPB#OPB_01377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01586,,,,Entropy SI-unit,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01038,Energy flow dependency,,The dependence of an energy flow rate on the potential energy difference between two entities,false,,,http://bhi.washington.edu/OPB#OPB_01488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01038,,,The dependence of an energy flow rate on the potential energy difference between two entities,Energy flow dependency,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01526,Velocity dimension,,,false,,,http://bhi.washington.edu/OPB#OPB_01492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01526,,,,Velocity dimension,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01160,Charged molecule,,A charged particulate that is a molecule.,false,,,http://bhi.washington.edu/OPB#OPB_01096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01160,,,A charged particulate that is a molecule.,Charged molecule,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01531,Lineal concentration of particles,,,false,,,http://bhi.washington.edu/OPB#OPB_01450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01531,,,,Lineal concentration of particles,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01727,Chemo-mechanical transducer process,,,false,,,http://bhi.washington.edu/OPB#OPB_01720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01727,,,,Chemo-mechanical transducer process,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01543,Fluid capacitive dependency,,Capacitive force dependency in which the volume of a fluid depends the differential of fluid pressures across its boundary.,false,,,http://bhi.washington.edu/OPB#OPB_01519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01543,,,Capacitive force dependency in which the volume of a fluid depends the differential of fluid pressures across its boundary.,Fluid capacitive dependency,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01081,Entity appearance event,,Existential event that is the appearance of a physical entity of a classifiable type,false,,,http://bhi.washington.edu/OPB#OPB_01019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01081,,,Existential event that is the appearance of a physical entity of a classifiable type,Entity appearance event,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01532,Volumnal concentration of particles,,,false,,,http://bhi.washington.edu/OPB#OPB_01412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01532,,,,Volumnal concentration of particles,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01726,Chemo-diffusional transducer process,,,false,,,http://bhi.washington.edu/OPB#OPB_01720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01726,,,,Chemo-diffusional transducer process,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01021,Magnetism,,Primitive physical entity that is a magnetic field.,false,,,http://bhi.washington.edu/OPB#OPB_01442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01021,,,Primitive physical entity that is a magnetic field.,Magnetism,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01300,Ion conductance per capacitance,,,false,,,http://bhi.washington.edu/OPB#OPB_01436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01300,,,,Ion conductance per capacitance,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01530,Areal concentration of particles,,,false,,,http://bhi.washington.edu/OPB#OPB_01433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01530,,,,Areal concentration of particles,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00086,Real numerical form,,,false,,,http://bhi.washington.edu/OPB#OPB_00415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00086,,,,Real numerical form,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01409,Planar form,,A geometrical form that extends in two spatial dimensions.,false,,,http://bhi.washington.edu/OPB#OPB_01009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01409,,,A geometrical form that extends in two spatial dimensions.,Planar form,,,,,,,,,,,PATO:0002006,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01264,Gravitational domain,,Immaterial dynamical domain in which a participating entity is a physical entity is a gravitational field.,false,,,http://bhi.washington.edu/OPB#OPB_01505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01264,,,Immaterial dynamical domain in which a participating entity is a physical entity is a gravitational field.,Gravitational domain,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01252,Thin-walled pipe shape,,,false,,,http://bhi.washington.edu/OPB#OPB_01205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01252,,,,Thin-walled pipe shape,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01080,Atomic cation,,A charged atom that has a net negative electrical charge,false,,,http://bhi.washington.edu/OPB#OPB_01460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01080,,,A charged atom that has a net negative electrical charge,Atomic cation,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01281,Summation constraint,,A dynamical constraint on the sum of a set of dynamical property values.,false,,,http://bhi.washington.edu/OPB#OPB_01404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01281,,,A dynamical constraint on the sum of a set of dynamical property values.,Summation constraint,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00031,Magnetic inductive energy,,A portion of kinetic energy attributed to an electrical current.,false,,,http://bhi.washington.edu/OPB#OPB_00013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00031,,,A portion of kinetic energy attributed to an electrical current.,Magnetic inductive energy,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01463,Half-maximal substrate amount,,,false,,,http://bhi.washington.edu/OPB#OPB_01464|http://bhi.washington.edu/OPB#OPB_01461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01463,,,,Half-maximal substrate amount,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01221,Indefinite integrative dependency,,,false,,,http://bhi.washington.edu/OPB#OPB_01216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01221,,,,Indefinite integrative dependency,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01315,Molecule,,A chemical structure composed of elements linked by covalent chemical bonds.,false,,,http://bhi.washington.edu/OPB#OPB_01067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The distinction between micromolecule and macromolecule subclasses is necessarily vague because there is no universally agreed upon or satisfactory molecular weight or structural criteria by which these subclasses are to be distinguished. In service to the representing function, OPB distinguishes micro/macro more along the lines of function: micromolecules play the roles of substrate/product/modifier/transportee in processes while macromolecules serve as the catalysts and mediators of the processes. Clearly, such a distinction admits to many exceptions which we leave for subsequent OPB versions or the cleverness of OPB user to work around",OPB:OPB_01315,,,A chemical structure composed of elements linked by covalent chemical bonds.,Molecule,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01500,Enthalpic energy,,"A thermodynamic potential that is the energy required to create a system, and the amount of energy required to make room for it by displacing its environment and establishing its volume and pressure - Wikipedia.",false,,,http://bhi.washington.edu/OPB#OPB_01317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joule SI-unit,,,,,,,,,,,,,,,OPB:OPB_01500,,,"A thermodynamic potential that is the energy required to create a system, and the amount of energy required to make room for it by displacing its environment and establishing its volume and pressure - Wikipedia.",Enthalpic energy,,,,,,,,,,,,,,,,enthalpy|H,,,
http://bhi.washington.edu/OPB#OPB_00226,Diffusion resistance,,,false,,,http://bhi.washington.edu/OPB#OPB_00221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00226,,,,Diffusion resistance,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01452,Shear strain,,,false,,,http://bhi.washington.edu/OPB#OPB_01451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01452,,,,Shear strain,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01464,Property of reversible Michaelis-Menten dependency,,,false,,,http://bhi.washington.edu/OPB#OPB_01473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01464,,,,Property of reversible Michaelis-Menten dependency,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01222,Two-dimensional spatial domain,,Spatial coordinate domain in which all spatial properties are referred to a two dimensional spatial coordinate system,false,,,http://bhi.washington.edu/OPB#OPB_01214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01222,,,Spatial coordinate domain in which all spatial properties are referred to a two dimensional spatial coordinate system,Two-dimensional spatial domain,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01731,Pump transport process,,,false,,,http://bhi.washington.edu/OPB#OPB_01723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01731,,,,Pump transport process,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01096,Charged particulate,,A particulate that bears a net electrical charge,false,,,http://bhi.washington.edu/OPB#OPB_01155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01096,,,A particulate that bears a net electrical charge,Charged particulate,,,,,,,,,,,,,,,,ion|ionic species,,,
http://bhi.washington.edu/OPB#OPB_00058,Polar coordinate system 2D,,,false,,,http://bhi.washington.edu/OPB#OPB_00552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2D-Polar coordinate system,,OPB:OPB_00058,,,,Polar coordinate system 2D,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01660,Dynamical process,,A physics occurrent that is the flow or exchange of matter and/or energy amongst dynamical entities that are partcipants in the process.,false,,,http://bhi.washington.edu/OPB#OPB_01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01660,,,A physics occurrent that is the flow or exchange of matter and/or energy amongst dynamical entities that are partcipants in the process.,Dynamical process,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01475,Amount of substance dimension,,,false,,,http://bhi.washington.edu/OPB#OPB_01345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01475,,,,Amount of substance dimension,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01064,Spatial span,,A spatial property that is the spatial distance between two spatial points.,false,,,http://bhi.washington.edu/OPB#OPB_01244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01064,,,A spatial property that is the spatial distance between two spatial points.,Spatial span,,,,,,,,,,,PATO:0001708,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00180,Fluid resistive dependency,,Resistive dependency of a fluid flow rate on a fluid pressure differential.,false,,,http://bhi.washington.edu/OPB#OPB_01572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00180,,,Resistive dependency of a fluid flow rate on a fluid pressure differential.,Fluid resistive dependency,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01527,Covalent chemical bond,,A chemical bond mediated by the sharing of electron pairs between atoms.,false,,,http://bhi.washington.edu/OPB#OPB_00249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01527,,,A chemical bond mediated by the sharing of electron pairs between atoms.,Covalent chemical bond,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01709,Guy-Lussac gas constant,,A gas law constant for Guy-Lussac's gas law,false,,,http://bhi.washington.edu/OPB#OPB_01687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01709,,,A gas law constant for Guy-Lussac's gas law,Guy-Lussac gas constant,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01658,Physiomap graph model,,A physics network model in which nodes are dynamical entities node-node arcs are physical processes.,false,,,http://bhi.washington.edu/OPB#OPB_01321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01658,,,A physics network model in which nodes are dynamical entities node-node arcs are physical processes.,Physiomap graph model,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01476,Charge,,Primitive physical entity that is a quantal electrical charge,false,,,http://bhi.washington.edu/OPB#OPB_01442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01476,,,Primitive physical entity that is a quantal electrical charge,Charge,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01101,Change adjacency event,,,false,,,http://bhi.washington.edu/OPB#OPB_01024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01101,,,,Change adjacency event,,,,,,,,,,,,,,,,,,,
