Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,database_cross_reference,definition,has_obo_format_version,has_obo_namespace,has_related_synonym,http://data.bioontology.org/metadata/treeView,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,is_a
http://purl.obolibrary.org/obo/SBO_0000615,rate of reaction (amount),,Rate of reaction expressed as a change in enumerated quantity over time.|Created in response to [SF req #105].,false,,,http://purl.obolibrary.org/obo/SBO_0000612,,Rate of reaction expressed as a change in enumerated quantity over time.,,sbo,,http://purl.obolibrary.org/obo/SBO_0000612,,,,SBO:0000615,,Created in response to [SF req #105].,rate of reaction (amount),,SBO:0000615,
http://purl.obolibrary.org/obo/SBO_0000604,side substrate,,"A substance that is consumed in a chemical reaction but is not itself the primary substrate or focus of that reaction. Examples include, but are not limited to, currency compounds such as ATP, NADPH and protons.|created in response to [SF req #3604202].",false,,,http://purl.obolibrary.org/obo/SBO_0000015,,"A substance that is consumed in a chemical reaction but is not itself the primary substrate or focus of that reaction. Examples include, but are not limited to, currency compounds such as ATP, NADPH and protons.",,sbo,,http://purl.obolibrary.org/obo/SBO_0000015,,,,SBO:0000604,,created in response to [SF req #3604202].,side substrate,,SBO:0000604,
http://purl.obolibrary.org/obo/SBO_0000156,reverse rate constant,,Numerical parameter that quantifies the forward velocity of a chemical reaction. This parameter encompasses all the contributions to the velocity except the quantity of the reactants. ,false,,,http://purl.obolibrary.org/obo/SBO_0000009,,Numerical parameter that quantifies the forward velocity of a chemical reaction. This parameter encompasses all the contributions to the velocity except the quantity of the reactants. ,,sbo,,http://purl.obolibrary.org/obo/SBO_0000009,,,,SBO:0000156,,,reverse rate constant,,SBO:0000156,
http://purl.obolibrary.org/obo/SBO_0000167,biochemical or transport reaction,,"An event involving one or more physical entities that modifies the structure, location or free energy of at least one of the participants.|Modified on 14 August 2006 by Nicolas Le Novere following the suggestion of Kirill Degtyarenko",false,,,http://purl.obolibrary.org/obo/SBO_0000375,,"An event involving one or more physical entities that modifies the structure, location or free energy of at least one of the participants.",,sbo,,http://purl.obolibrary.org/obo/SBO_0000375,,,,SBO:0000167,,Modified on 14 August 2006 by Nicolas Le Novere following the suggestion of Kirill Degtyarenko,biochemical or transport reaction,,SBO:0000167,
http://purl.obolibrary.org/obo/SBO_0000123,"mass action rate law for third order forward, second order reverse, reversible reactions, three reactants",,Reaction scheme where the products are created from the reactants and the change of a product quantity is proportional to the product of reactant activities. The reaction scheme does include a reverse process that creates the reactants from the products. The rate of the forward process is proportional to the product of three reactant quantities. The rate of the reverse process is proportional to the quantity of two products.,false,,,http://purl.obolibrary.org/obo/SBO_0000120,,Reaction scheme where the products are created from the reactants and the change of a product quantity is proportional to the product of reactant activities. The reaction scheme does include a reverse process that creates the reactants from the products. The rate of the forward process is proportional to the product of three reactant quantities. The rate of the reverse process is proportional to the quantity of two products.,,sbo,,http://purl.obolibrary.org/obo/SBO_0000120,,,,SBO:0000123,,,"mass action rate law for third order forward, second order reverse, reversible reactions, three reactants",,SBO:0000123,
http://purl.obolibrary.org/obo/SBO_0000134,"mass action rate law for third order forward, second order reverse, reversible reactions, one reactant, one product, continuous scheme",,"Reaction scheme where the products are created from the reactants and the change of a product quantity is proportional to the product of reactant activities. The reaction scheme does include a reverse process that creates the reactants from the products. The rate of the forward process is proportional to the cube of one reactant quantity. The rate of the reverse process is proportional to the square of one product quantity.  It is to be used in a reaction modelled using a continuous framework.<math xmlns=""http://www.w3.org/1998/Math/MathML"">
<semantics definitionURL=""http://biomodels.net/SBO/#SBO:0000062"">
   <lambda>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000037"">kf</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000039"">kr</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000509"">R</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000512"">P</ci></bvar>
     <apply>
         <minus/>
         <apply>
             <times/>
             <ci>kf</ci>
             <ci>R</ci>
             <ci>R</ci>
             <ci>R</ci>
         </apply>
         <apply>
             <times/>
             <ci>kr</ci>
             <ci>P</ci>
             <ci>P</ci>
         </apply>
     </apply>
   </lambda>
</semantics>
</math>",false,,,http://purl.obolibrary.org/obo/SBO_0000133,,"Reaction scheme where the products are created from the reactants and the change of a product quantity is proportional to the product of reactant activities. The reaction scheme does include a reverse process that creates the reactants from the products. The rate of the forward process is proportional to the cube of one reactant quantity. The rate of the reverse process is proportional to the square of one product quantity.  It is to be used in a reaction modelled using a continuous framework.<math xmlns=""http://www.w3.org/1998/Math/MathML"">
<semantics definitionURL=""http://biomodels.net/SBO/#SBO:0000062"">
   <lambda>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000037"">kf</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000039"">kr</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000509"">R</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000512"">P</ci></bvar>
     <apply>
         <minus/>
         <apply>
             <times/>
             <ci>kf</ci>
             <ci>R</ci>
             <ci>R</ci>
             <ci>R</ci>
         </apply>
         <apply>
             <times/>
             <ci>kr</ci>
             <ci>P</ci>
             <ci>P</ci>
         </apply>
     </apply>
   </lambda>
</semantics>
</math>",,sbo,,http://purl.obolibrary.org/obo/SBO_0000133,,,,SBO:0000134,,,"mass action rate law for third order forward, second order reverse, reversible reactions, one reactant, one product, continuous scheme",,SBO:0000134,
http://purl.obolibrary.org/obo/SBO_0000145,"mass action rate law for third order irreversible reactions, two reactants, discrete scheme",,"Reaction scheme where the products are created from the reactants and the change of a product quantity is proportional to the product of reactant activities. The reaction scheme does not include any reverse process that creates the reactants from the products. The change of a product quantity is proportional to the quantity of one reactant and the square of the quantity of the other reactant. It is to be used in a reaction modelled using a discrete framework.<math xmlns=""http://www.w3.org/1998/Math/MathML"">
 <semantics definitionURL=""http://biomodels.net/SBO/#SBO:0000063"">
   <lambda>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000068"">c</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000508"">R1</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000508"">R2</ci></bvar>
     <apply>
        <times/>
         <ci>c</ci>
         <ci>R1</ci>
         <apply>
             <divide/>
             <apply>
                 <times/>
                 <ci>R2</ci>
                 <apply>
                     <minus/>
                     <ci>R2</ci>
                     <cn type=""integer"">1</cn>
                 </apply>
             </apply>
             <cn type=""integer"">2</cn>
          </apply>
      </apply>
   </lambda>
</semantics>
</math>|Gillespie (1976). J Comput Physics 22, 403-434",false,,,http://purl.obolibrary.org/obo/SBO_0000058|http://purl.obolibrary.org/obo/SBO_0000166,,"Reaction scheme where the products are created from the reactants and the change of a product quantity is proportional to the product of reactant activities. The reaction scheme does not include any reverse process that creates the reactants from the products. The change of a product quantity is proportional to the quantity of one reactant and the square of the quantity of the other reactant. It is to be used in a reaction modelled using a discrete framework.<math xmlns=""http://www.w3.org/1998/Math/MathML"">
 <semantics definitionURL=""http://biomodels.net/SBO/#SBO:0000063"">
   <lambda>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000068"">c</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000508"">R1</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000508"">R2</ci></bvar>
     <apply>
        <times/>
         <ci>c</ci>
         <ci>R1</ci>
         <apply>
             <divide/>
             <apply>
                 <times/>
                 <ci>R2</ci>
                 <apply>
                     <minus/>
                     <ci>R2</ci>
                     <cn type=""integer"">1</cn>
                 </apply>
             </apply>
             <cn type=""integer"">2</cn>
          </apply>
      </apply>
   </lambda>
</semantics>
</math>",,sbo,,http://purl.obolibrary.org/obo/SBO_0000058|http://purl.obolibrary.org/obo/SBO_0000166,,,,SBO:0000145,,"Gillespie (1976). J Comput Physics 22, 403-434","mass action rate law for third order irreversible reactions, two reactants, discrete scheme",,SBO:0000145,
http://purl.obolibrary.org/obo/SBO_0000192,"Hill-type rate law, generalised form",,"Empirical equation created by Archibald Vivian Hill to describe the cooperative binding of oxygen on hemoglobine (Hill (1910). The possible effects of the aggregation of the molecules of haemoglobin on its dissociation curves. J Physiol 40: iv-vii).<math xmlns=""http://www.w3.org/1998/Math/MathML"">
<semantics definitionURL=""http://biomodels.net/SBO/#SBO:0000062"">
   <lambda>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000186"">Vmax</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000509"">R</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000191"">K</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000190"">h</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000256"">n</ci></bvar>
     <apply>
       <divide/>
       <apply>
         <times/>
         <ci>Vmax</ci>
         <apply>
           <power/>
           <ci>R</ci>
           <ci>h</ci>
         </apply>
       </apply>
       <apply>
         <plus/>
         <apply>
           <power/>
           <ci>K</ci>
           <ci>n</ci>
         </apply>
         <apply>
           <power/>
           <ci>R</ci>
           <ci>h</ci>
         </apply>
       </apply>
     </apply>
   </lambda>
</semantics>
</math>|The symbol Vmax and the names maximum rate and maximum velocity are in widespread use although under normal circumstances there is no finite substrate concentration at which v = V and hence no maximum in the mathematical sense (Eur. J. Biochem. 128:281-291).",false,,,http://purl.obolibrary.org/obo/SBO_0000001,,"Empirical equation created by Archibald Vivian Hill to describe the cooperative binding of oxygen on hemoglobine (Hill (1910). The possible effects of the aggregation of the molecules of haemoglobin on its dissociation curves. J Physiol 40: iv-vii).<math xmlns=""http://www.w3.org/1998/Math/MathML"">
<semantics definitionURL=""http://biomodels.net/SBO/#SBO:0000062"">
   <lambda>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000186"">Vmax</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000509"">R</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000191"">K</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000190"">h</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000256"">n</ci></bvar>
     <apply>
       <divide/>
       <apply>
         <times/>
         <ci>Vmax</ci>
         <apply>
           <power/>
           <ci>R</ci>
           <ci>h</ci>
         </apply>
       </apply>
       <apply>
         <plus/>
         <apply>
           <power/>
           <ci>K</ci>
           <ci>n</ci>
         </apply>
         <apply>
           <power/>
           <ci>R</ci>
           <ci>h</ci>
         </apply>
       </apply>
     </apply>
   </lambda>
</semantics>
</math>",,sbo,,http://purl.obolibrary.org/obo/SBO_0000001,,,,SBO:0000192,,The symbol Vmax and the names maximum rate and maximum velocity are in widespread use although under normal circumstances there is no finite substrate concentration at which v = V and hence no maximum in the mathematical sense (Eur. J. Biochem. 128:281-291).,"Hill-type rate law, generalised form",,SBO:0000192,
http://purl.obolibrary.org/obo/SBO_0000170,stimulation,,"Positive modulation of the execution of a process.|changed ""reaction"" to ""process""",false,,,http://purl.obolibrary.org/obo/SBO_0000168,,Positive modulation of the execution of a process.,,sbo,,http://purl.obolibrary.org/obo/SBO_0000168,,,,SBO:0000170,,"changed ""reaction"" to ""process""",stimulation,,SBO:0000170,
http://purl.obolibrary.org/obo/SBO_0000181,conformational transition,,"Biochemical reaction that does not result in the modification of covalent bonds of reactants, but rather modifies the conformation of some reactants, that is the relative position of their atoms in space.|Renamed on September 20 2006, following the suggestion of Hiroaki Kitano.",false,,,http://purl.obolibrary.org/obo/SBO_0000176,,"Biochemical reaction that does not result in the modification of covalent bonds of reactants, but rather modifies the conformation of some reactants, that is the relative position of their atoms in space.",,sbo,,http://purl.obolibrary.org/obo/SBO_0000176,,,,SBO:0000181,,"Renamed on September 20 2006, following the suggestion of Hiroaki Kitano.",conformational transition,,SBO:0000181,
http://purl.obolibrary.org/obo/SBO_0000505,concentration of enzyme,,Amount of enzyme present per unit of volume. The participant role 'enzymatic catalyst' is defined in SBO:0000460.,false,,,http://purl.obolibrary.org/obo/SBO_0000518,,Amount of enzyme present per unit of volume. The participant role 'enzymatic catalyst' is defined in SBO:0000460.,,sbo,,http://purl.obolibrary.org/obo/SBO_0000518,,,,SBO:0000505,,,concentration of enzyme,,SBO:0000505,
